ROS2_Clock,Topic_Name,Data_Keys,Value_0
651833,/electrical/voltage,voltage_V,26.0450
1259375,/electrical/current,current_A,-0.9273
1886875,/electrical/power,power_W,0.0240
3135500,/electrical/voltage,voltage_V,26.0362
3807292,/electrical/current,current_A,-0.9373
4428750,/electrical/power,power_W,0.0244
5646667,/electrical/voltage,voltage_V,26.0300
6232458,/electrical/current,current_A,-0.9260
6891208,/electrical/power,power_W,0.0242
8143792,/electrical/voltage,voltage_V,26.0362
8802125,/electrical/current,current_A,-0.9305
9429792,/electrical/power,power_W,0.0241
10634125,/electrical/voltage,voltage_V,26.0825
11265083,/electrical/current,current_A,-0.9198
11912583,/electrical/power,power_W,0.0245
13149833,/electrical/voltage,voltage_V,26.0613
13791583,/electrical/current,current_A,-0.9273
14400333,/electrical/power,power_W,0.0240
15630750,/electrical/voltage,voltage_V,26.0488
16265792,/electrical/current,current_A,-0.9375
16871167,/electrical/power,power_W,0.0243
18138917,/electrical/voltage,voltage_V,26.0763
18778875,/electrical/current,current_A,-0.9423
19341250,/electrical/power,power_W,0.0243
20613792,/electrical/voltage,voltage_V,26.0550
21214542,/electrical/current,current_A,-0.9203
21883333,/electrical/power,power_W,0.0242
23113458,/electrical/voltage,voltage_V,26.0388
23707542,/electrical/current,current_A,-0.9297
24315500,/electrical/power,power_W,0.0242
25626667,/electrical/voltage,voltage_V,26.0512
26239583,/electrical/current,current_A,-0.9545
26889500,/electrical/power,power_W,0.0246
28045417,/electrical/voltage,voltage_V,26.0575
28594917,/electrical/current,current_A,-0.9310
29201625,/electrical/power,power_W,0.0245
30623167,/electrical/voltage,voltage_V,26.0450
31218375,/electrical/current,current_A,-0.9487
31888750,/electrical/power,power_W,0.0243
33125542,/electrical/voltage,voltage_V,26.0700
33715083,/electrical/current,current_A,-0.9427
34308292,/electrical/power,power_W,0.0250
35613083,/electrical/voltage,voltage_V,26.0425
36211042,/electrical/current,current_A,-0.9477
36887167,/electrical/power,power_W,0.0245
38106750,/electrical/voltage,voltage_V,26.0512
38715042,/electrical/current,current_A,-0.9510
39324250,/electrical/power,power_W,0.0250
40613625,/electrical/voltage,voltage_V,26.0512
41201625,/electrical/current,current_A,-0.9383
41879042,/electrical/power,power_W,0.0214
43115375,/electrical/voltage,voltage_V,26.0637
43715167,/electrical/current,current_A,-0.9593
44323167,/electrical/power,power_W,0.0246
45619458,/electrical/voltage,voltage_V,26.0425
46198125,/electrical/current,current_A,-0.9403
46804708,/electrical/power,power_W,0.0249
48116708,/electrical/voltage,voltage_V,26.0450
48709375,/electrical/current,current_A,-0.9375
49309458,/electrical/power,power_W,0.0242
50601250,/electrical/voltage,voltage_V,26.0425
51142875,/electrical/current,current_A,-0.9375
51707500,/electrical/power,power_W,0.0244
53148083,/electrical/voltage,voltage_V,26.0550
53803667,/electrical/current,current_A,-0.9433
54421042,/electrical/power,power_W,0.0243
55599125,/electrical/voltage,voltage_V,26.0637
56159333,/electrical/current,current_A,-0.9223
56809833,/electrical/power,power_W,0.0245
58117792,/electrical/voltage,voltage_V,26.0450
58716167,/electrical/current,current_A,-0.9320
59333042,/electrical/power,power_W,0.0241
60631333,/electrical/voltage,voltage_V,26.0512
61253083,/electrical/current,current_A,-0.9373
61886792,/electrical/power,power_W,0.0241
63116458,/electrical/voltage,voltage_V,26.0663
63719500,/electrical/current,current_A,-0.9350
64296750,/electrical/power,power_W,0.0248
65647417,/electrical/voltage,voltage_V,26.0850
66253292,/electrical/current,current_A,-0.9487
66891875,/electrical/power,power_W,0.0244
68090750,/electrical/voltage,voltage_V,26.0575
68633625,/electrical/current,current_A,-0.9263
69238625,/electrical/power,power_W,0.0245
70616208,/electrical/voltage,voltage_V,26.0575
71225958,/electrical/current,current_A,-0.9385
71857625,/electrical/power,power_W,0.0243
73088125,/electrical/voltage,voltage_V,26.0425
73699083,/electrical/current,current_A,-0.9560
74316208,/electrical/power,power_W,0.0245
75626250,/electrical/voltage,voltage_V,26.0663
76228875,/electrical/current,current_A,-0.9263
76896000,/electrical/power,power_W,0.0245
78109292,/electrical/voltage,voltage_V,26.0613
78709792,/electrical/current,current_A,-0.9360
79323458,/electrical/power,power_W,0.0245
80617750,/electrical/voltage,voltage_V,26.0425
81213250,/electrical/current,current_A,-0.9585
81895917,/electrical/power,power_W,0.0240
83118292,/electrical/voltage,voltage_V,26.0637
83681083,/electrical/current,current_A,-0.9360
84271458,/electrical/power,power_W,0.0247
85639417,/electrical/voltage,voltage_V,26.0512
86235083,/electrical/current,current_A,-0.9365
86893792,/electrical/power,power_W,0.0243
88040542,/electrical/voltage,voltage_V,26.0575
88594958,/electrical/current,current_A,-0.9355
89145333,/electrical/power,power_W,0.0241
90587833,/electrical/voltage,voltage_V,26.0362
91163542,/electrical/current,current_A,-0.9350
91789125,/electrical/power,power_W,0.0247
93057458,/electrical/voltage,voltage_V,26.0488
93697042,/electrical/current,current_A,-0.9335
94318333,/electrical/power,power_W,0.0244
95616917,/electrical/voltage,voltage_V,26.0450
96244125,/electrical/current,current_A,-0.9423
96873333,/electrical/power,power_W,0.0244
98054500,/electrical/voltage,voltage_V,26.0450
98679167,/electrical/current,current_A,-0.9310
99316750,/electrical/power,power_W,0.0249
100621042,/electrical/voltage,voltage_V,26.0362
101228333,/electrical/current,current_A,-0.9383
101885917,/electrical/power,power_W,0.0243
103111625,/electrical/voltage,voltage_V,26.0488
103706458,/electrical/current,current_A,-0.9297
104344250,/electrical/power,power_W,0.0246
105628542,/electrical/voltage,voltage_V,26.0550
106187000,/electrical/current,current_A,-0.9360
106768292,/electrical/power,power_W,0.0243
108050042,/electrical/voltage,voltage_V,26.0575
108594667,/electrical/current,current_A,-0.9495
109137792,/electrical/power,power_W,0.0241
110649333,/electrical/voltage,voltage_V,26.0325
111252333,/electrical/current,current_A,-0.9335
111894625,/electrical/power,power_W,0.0248
113111750,/electrical/voltage,voltage_V,26.0575
113721167,/electrical/current,current_A,-0.9407
114336958,/electrical/power,power_W,0.0217
115617125,/electrical/voltage,voltage_V,26.0450
116216708,/electrical/current,current_A,-0.9347
116892958,/electrical/power,power_W,0.0242
118080125,/electrical/voltage,voltage_V,26.0488
118652500,/electrical/current,current_A,-0.9340
119230667,/electrical/power,power_W,0.0244
120608292,/electrical/voltage,voltage_V,26.0550
121212792,/electrical/current,current_A,-0.9280
121881292,/electrical/power,power_W,0.0246
123041000,/electrical/voltage,voltage_V,26.0450
123664792,/electrical/current,current_A,-0.9335
124269500,/electrical/power,power_W,0.0243
125610125,/electrical/voltage,voltage_V,26.0700
126219500,/electrical/current,current_A,-0.9495
126923583,/electrical/power,power_W,0.0243
128105208,/electrical/voltage,voltage_V,26.0388
128734375,/electrical/current,current_A,-0.9403
129332917,/electrical/power,power_W,0.0250
130617875,/electrical/voltage,voltage_V,26.0425
131259375,/electrical/current,current_A,-0.9365
131907875,/electrical/power,power_W,0.0242
133107583,/electrical/voltage,voltage_V,26.0550
133726417,/electrical/current,current_A,-0.9365
134335875,/electrical/power,power_W,0.0246
135613583,/electrical/voltage,voltage_V,26.0763
136214833,/electrical/current,current_A,-0.9335
136888250,/electrical/power,power_W,0.0244
138051875,/electrical/voltage,voltage_V,26.0325
138613167,/electrical/current,current_A,-0.9403
139177000,/electrical/power,power_W,0.0246
140594000,/electrical/voltage,voltage_V,26.0575
141135125,/electrical/current,current_A,-0.9355
141659542,/electrical/power,power_W,0.0245
144365667,/electrical/voltage,voltage_V,26.0575
144924958,/electrical/current,current_A,-0.9365
145543667,/electrical/power,power_W,0.0195
146160958,/electrical/voltage,voltage_V,26.0575
146786208,/electrical/current,current_A,-0.9403
147397000,/electrical/power,power_W,0.0244
148120333,/electrical/voltage,voltage_V,26.0725
148740792,/electrical/current,current_A,-0.9340
149340625,/electrical/power,power_W,0.0247
150635875,/electrical/voltage,voltage_V,26.0663
151212958,/electrical/current,current_A,-0.9385
151863583,/electrical/power,power_W,0.0243
153139500,/electrical/voltage,voltage_V,26.0613
153773125,/electrical/current,current_A,-0.9593
154365333,/electrical/power,power_W,0.0243
155591667,/electrical/voltage,voltage_V,26.0550
156175917,/electrical/current,current_A,-0.9115
156789375,/electrical/power,power_W,0.0243
158112250,/electrical/voltage,voltage_V,26.0663
158672792,/electrical/current,current_A,-0.9325
159280792,/electrical/power,power_W,0.0242
160635292,/electrical/voltage,voltage_V,26.0512
161258250,/electrical/current,current_A,-0.9410
161892667,/electrical/power,power_W,0.0244
163131417,/electrical/voltage,voltage_V,26.0550
163750417,/electrical/current,current_A,-0.9270
164305083,/electrical/power,power_W,0.0243
165624500,/electrical/voltage,voltage_V,26.0663
166249833,/electrical/current,current_A,-0.9447
166903917,/electrical/power,power_W,0.0244
168099333,/electrical/voltage,voltage_V,26.0575
168688833,/electrical/current,current_A,-0.9320
169289750,/electrical/power,power_W,0.0244
170641792,/electrical/voltage,voltage_V,26.0488
171277500,/electrical/current,current_A,-0.9295
171903917,/electrical/power,power_W,0.0244
173122583,/electrical/voltage,voltage_V,26.0575
173785750,/electrical/current,current_A,-0.9520
174390833,/electrical/power,power_W,0.0246
175608208,/electrical/voltage,voltage_V,26.0700
176205792,/electrical/current,current_A,-0.9397
176888000,/electrical/power,power_W,0.0248
178155417,/electrical/voltage,voltage_V,26.0450
178804042,/electrical/current,current_A,-0.9463
179428208,/electrical/power,power_W,0.0247
180612500,/electrical/voltage,voltage_V,26.0575
181224875,/electrical/current,current_A,-0.9597
181921333,/electrical/power,power_W,0.0243
183149917,/electrical/voltage,voltage_V,26.0637
183784583,/electrical/current,current_A,-0.9315
184376833,/electrical/power,power_W,0.0245
185632208,/electrical/voltage,voltage_V,26.0575
186247833,/electrical/current,current_A,-0.9417
186895000,/electrical/power,power_W,0.0245
188125667,/electrical/voltage,voltage_V,26.0488
188771625,/electrical/current,current_A,-0.9477
189327208,/electrical/power,power_W,0.0244
190624167,/electrical/voltage,voltage_V,26.0425
191311625,/electrical/current,current_A,-0.9550
193169208,/electrical/power,power_W,0.0247
193765292,/electrical/voltage,voltage_V,26.0388
194322417,/electrical/current,current_A,-0.9583
194898333,/electrical/power,power_W,0.0244
195646000,/electrical/voltage,voltage_V,26.0362
196263750,/electrical/current,current_A,-0.9485
196858583,/electrical/power,power_W,0.0200
198058000,/electrical/voltage,voltage_V,26.0575
198640292,/electrical/current,current_A,-0.9560
199206125,/electrical/power,power_W,0.0248
200614250,/electrical/voltage,voltage_V,26.0663
201222708,/electrical/current,current_A,-0.9410
201906333,/electrical/power,power_W,0.0244
203149125,/electrical/voltage,voltage_V,26.0388
203790375,/electrical/current,current_A,-0.9403
204418417,/electrical/power,power_W,0.0242
205642625,/electrical/voltage,voltage_V,26.0700
206199625,/electrical/current,current_A,-0.9603
206758250,/electrical/power,power_W,0.0245
208057208,/electrical/voltage,voltage_V,26.0488
208614625,/electrical/current,current_A,-0.9325
209147500,/electrical/power,power_W,0.0242
210594208,/electrical/voltage,voltage_V,26.0512
211117958,/electrical/current,current_A,-0.9365
211714458,/electrical/power,power_W,0.0241
213049250,/electrical/voltage,voltage_V,26.0512
213596000,/electrical/current,current_A,-0.9373
214206250,/electrical/power,power_W,0.0245
215614333,/electrical/voltage,voltage_V,26.0888
216186875,/electrical/current,current_A,-0.9238
216773875,/electrical/power,power_W,0.0246
218131833,/electrical/voltage,voltage_V,26.0388
218688750,/electrical/current,current_A,-0.9280
219254917,/electrical/power,power_W,0.0244
220610375,/electrical/voltage,voltage_V,26.0550
221156667,/electrical/current,current_A,-0.9347
221694125,/electrical/power,power_W,0.0243
223076250,/electrical/voltage,voltage_V,26.0663
223679333,/electrical/current,current_A,-0.9375
224294083,/electrical/power,power_W,0.0242
225634458,/electrical/voltage,voltage_V,26.0425
226249125,/electrical/current,current_A,-0.9447
226884208,/electrical/power,power_W,0.0245
228129750,/electrical/voltage,voltage_V,26.0512
228731500,/electrical/current,current_A,-0.9410
229345167,/electrical/power,power_W,0.0248
230620917,/electrical/voltage,voltage_V,26.0388
231170958,/electrical/current,current_A,-0.9305
231767042,/electrical/power,power_W,0.0240
233077500,/electrical/voltage,voltage_V,26.0637
233622875,/electrical/current,current_A,-0.9427
234167792,/electrical/power,power_W,0.0248
235611333,/electrical/voltage,voltage_V,26.0637
236190667,/electrical/current,current_A,-0.9360
236808375,/electrical/power,power_W,0.0245
238155167,/electrical/voltage,voltage_V,26.0637
238760875,/electrical/current,current_A,-0.9447
239326500,/electrical/power,power_W,0.0244
240659792,/electrical/voltage,voltage_V,26.0425
241290750,/electrical/current,current_A,-0.9437
241888792,/electrical/power,power_W,0.0254
243135667,/electrical/voltage,voltage_V,26.0512
243743875,/electrical/current,current_A,-0.9383
244347375,/electrical/power,power_W,0.0242
245606417,/electrical/voltage,voltage_V,26.0550
246157167,/electrical/current,current_A,-0.9383
246772292,/electrical/power,power_W,0.0246
248104542,/electrical/voltage,voltage_V,26.0725
248718500,/electrical/current,current_A,-0.9350
249349458,/electrical/power,power_W,0.0242
250638833,/electrical/voltage,voltage_V,26.0488
251204458,/electrical/current,current_A,-0.9355
251784583,/electrical/power,power_W,0.0241
253108625,/electrical/voltage,voltage_V,26.0575
253717125,/electrical/current,current_A,-0.9550
254322417,/electrical/power,power_W,0.0245
255600792,/electrical/voltage,voltage_V,26.0575
256136250,/electrical/current,current_A,-0.9280
256685083,/electrical/power,power_W,0.0245
258071875,/electrical/voltage,voltage_V,26.0575
258633750,/electrical/current,current_A,-0.9243
259173542,/electrical/power,power_W,0.0240
260590250,/electrical/voltage,voltage_V,26.0637
261157875,/electrical/current,current_A,-0.9423
261772875,/electrical/power,power_W,0.0243
263138292,/electrical/voltage,voltage_V,26.0637
263778292,/electrical/current,current_A,-0.9355
264412333,/electrical/power,power_W,0.0244
265597917,/electrical/voltage,voltage_V,26.0388
266207750,/electrical/current,current_A,-0.9403
266896042,/electrical/power,power_W,0.0250
268135792,/electrical/voltage,voltage_V,26.0388
268778875,/electrical/current,current_A,-0.9495
269406667,/electrical/power,power_W,0.0243
270612417,/electrical/voltage,voltage_V,26.0550
271243708,/electrical/current,current_A,-0.9410
271896875,/electrical/power,power_W,0.0252
273132250,/electrical/voltage,voltage_V,26.0550
273737500,/electrical/current,current_A,-0.9487
274362667,/electrical/power,power_W,0.0247
275617583,/electrical/voltage,voltage_V,26.0388
276245250,/electrical/current,current_A,-0.9350
276904375,/electrical/power,power_W,0.0248
278126833,/electrical/voltage,voltage_V,26.0425
278736167,/electrical/current,current_A,-0.9473
279368292,/electrical/power,power_W,0.0246
280620875,/electrical/voltage,voltage_V,26.0613
281236000,/electrical/current,current_A,-0.9495
281877708,/electrical/power,power_W,0.0208
283158250,/electrical/voltage,voltage_V,26.0550
283771167,/electrical/current,current_A,-0.9373
284403750,/electrical/power,power_W,0.0247
285629667,/electrical/voltage,voltage_V,26.0512
286239292,/electrical/current,current_A,-0.9330
286886000,/electrical/power,power_W,0.0244
288106458,/electrical/voltage,voltage_V,26.0512
288720583,/electrical/current,current_A,-0.9433
289337708,/electrical/power,power_W,0.0244
290614292,/electrical/voltage,voltage_V,26.0637
291244708,/electrical/current,current_A,-0.9593
291886875,/electrical/power,power_W,0.0245
293151458,/electrical/voltage,voltage_V,26.0888
293790458,/electrical/current,current_A,-0.9393
294415417,/electrical/power,power_W,0.0248
295637083,/electrical/voltage,voltage_V,26.0450
296254083,/electrical/current,current_A,-0.9393
296896042,/electrical/power,power_W,0.0244
298114292,/electrical/voltage,voltage_V,26.0325
298798875,/electrical/current,current_A,-0.9473
299422500,/electrical/power,power_W,0.0242
300610417,/electrical/voltage,voltage_V,26.0325
301259833,/electrical/current,current_A,-0.9397
301900125,/electrical/power,power_W,0.0248
303116583,/electrical/voltage,voltage_V,26.0425
303776750,/electrical/current,current_A,-0.9585
304400167,/electrical/power,power_W,0.0244
305644083,/electrical/voltage,voltage_V,26.0613
306255708,/electrical/current,current_A,-0.9305
306890875,/electrical/power,power_W,0.0247
308165125,/electrical/voltage,voltage_V,26.0425
308803542,/electrical/current,current_A,-0.9463
309430042,/electrical/power,power_W,0.0243
310619250,/electrical/voltage,voltage_V,26.0763
311229792,/electrical/current,current_A,-0.9297
311907750,/electrical/power,power_W,0.0245
313138833,/electrical/voltage,voltage_V,26.0450
313789208,/electrical/current,current_A,-0.9365
314403375,/electrical/power,power_W,0.0244
315638500,/electrical/voltage,voltage_V,26.0725
316261917,/electrical/current,current_A,-0.9487
316897833,/electrical/power,power_W,0.0243
318130292,/electrical/voltage,voltage_V,26.0825
318774833,/electrical/current,current_A,-0.8950
319390333,/electrical/power,power_W,0.0241
320614125,/electrical/voltage,voltage_V,26.0550
321248625,/electrical/current,current_A,-0.9315
321893958,/electrical/power,power_W,0.0248
323119042,/electrical/voltage,voltage_V,26.0700
323794042,/electrical/current,current_A,-0.9335
324405167,/electrical/power,power_W,0.0243
325644458,/electrical/voltage,voltage_V,26.0512
326262708,/electrical/current,current_A,-0.9397
326904500,/electrical/power,power_W,0.0242
328118000,/electrical/voltage,voltage_V,26.0550
328727417,/electrical/current,current_A,-0.9447
329326917,/electrical/power,power_W,0.0249
330629667,/electrical/voltage,voltage_V,26.0325
331307833,/electrical/current,current_A,-0.9463
331900750,/electrical/power,power_W,0.0245
333131125,/electrical/voltage,voltage_V,26.0450
333788417,/electrical/current,current_A,-0.9535
334418083,/electrical/power,power_W,0.0246
335636708,/electrical/voltage,voltage_V,26.0450
336267667,/electrical/current,current_A,-0.9407
336915375,/electrical/power,power_W,0.0250
338113500,/electrical/voltage,voltage_V,26.0488
338731208,/electrical/current,current_A,-0.9477
339373000,/electrical/power,power_W,0.0243
340623875,/electrical/voltage,voltage_V,26.0550
341251125,/electrical/current,current_A,-0.9417
341912375,/electrical/power,power_W,0.0252
343133125,/electrical/voltage,voltage_V,26.0575
343776417,/electrical/current,current_A,-0.9410
344395792,/electrical/power,power_W,0.0244
345644208,/electrical/voltage,voltage_V,26.0450
346269167,/electrical/current,current_A,-0.9355
346905458,/electrical/power,power_W,0.0242
348142583,/electrical/voltage,voltage_V,26.0300
348779250,/electrical/current,current_A,-0.9417
349405625,/electrical/power,power_W,0.0244
350638958,/electrical/voltage,voltage_V,26.0637
351237708,/electrical/current,current_A,-0.8748
351892458,/electrical/power,power_W,0.0240
353146333,/electrical/voltage,voltage_V,26.0425
353787250,/electrical/current,current_A,-0.7270
354403000,/electrical/power,power_W,0.0241
355619208,/electrical/voltage,voltage_V,26.0388
356236875,/electrical/current,current_A,-0.9335
356897750,/electrical/power,power_W,0.0244
358153750,/electrical/voltage,voltage_V,26.0263
358815333,/electrical/current,current_A,-0.9315
359433708,/electrical/power,power_W,0.0249
360614500,/electrical/voltage,voltage_V,26.0663
361236125,/electrical/current,current_A,-0.9365
361916167,/electrical/power,power_W,0.0245
363124000,/electrical/voltage,voltage_V,26.0663
363796083,/electrical/current,current_A,-0.9310
364427750,/electrical/power,power_W,0.0242
365620333,/electrical/voltage,voltage_V,26.0637
366246583,/electrical/current,current_A,-0.9330
366884167,/electrical/power,power_W,0.0250
368110625,/electrical/voltage,voltage_V,26.0787
368643583,/electrical/current,current_A,-0.9515
369205917,/electrical/power,power_W,0.0245
370627542,/electrical/voltage,voltage_V,26.0575
371268500,/electrical/current,current_A,-0.9330
371857292,/electrical/power,power_W,0.0246
373103625,/electrical/voltage,voltage_V,26.0488
373720083,/electrical/current,current_A,-0.9383
374316125,/electrical/power,power_W,0.0243
375634000,/electrical/voltage,voltage_V,26.0488
376252833,/electrical/current,current_A,-0.9373
376916083,/electrical/power,power_W,0.0245
378124750,/electrical/voltage,voltage_V,26.0613
378732875,/electrical/current,current_A,-0.9427
379330042,/electrical/power,power_W,0.0245
380615375,/electrical/voltage,voltage_V,26.0512
381168667,/electrical/current,current_A,-0.9270
381808375,/electrical/power,power_W,0.0244
383136375,/electrical/voltage,voltage_V,26.0362
383775875,/electrical/current,current_A,-0.9347
384345042,/electrical/power,power_W,0.0248
385673208,/electrical/voltage,voltage_V,26.0488
386279333,/electrical/current,current_A,-0.9373
386850625,/electrical/power,power_W,0.0242
388110042,/electrical/voltage,voltage_V,26.0637
388693583,/electrical/current,current_A,-0.9443
389274917,/electrical/power,power_W,0.0245
390606583,/electrical/voltage,voltage_V,26.0425
391183042,/electrical/current,current_A,-0.9540
391879917,/electrical/power,power_W,0.0245
393136125,/electrical/voltage,voltage_V,26.0725
393802417,/electrical/current,current_A,-0.9218
394426875,/electrical/power,power_W,0.0245
395637167,/electrical/voltage,voltage_V,26.0488
396245500,/electrical/current,current_A,-0.9433
396895625,/electrical/power,power_W,0.0242
398112458,/electrical/voltage,voltage_V,26.0700
398734042,/electrical/current,current_A,-0.9443
399341000,/electrical/power,power_W,0.0244
400603125,/electrical/voltage,voltage_V,26.0700
401172208,/electrical/current,current_A,-0.9295
401768500,/electrical/power,power_W,0.0249
403074375,/electrical/voltage,voltage_V,26.0613
403644333,/electrical/current,current_A,-0.9453
404196333,/electrical/power,power_W,0.0243
405602583,/electrical/voltage,voltage_V,26.0637
406163333,/electrical/current,current_A,-0.9253
406707667,/electrical/power,power_W,0.0245
408060583,/electrical/voltage,voltage_V,26.0613
408611458,/electrical/current,current_A,-0.9315
409174083,/electrical/power,power_W,0.0243
410615333,/electrical/voltage,voltage_V,26.0787
411222875,/electrical/current,current_A,-0.9285
411881708,/electrical/power,power_W,0.0245
413116875,/electrical/voltage,voltage_V,26.0575
413728583,/electrical/current,current_A,-0.9263
414365208,/electrical/power,power_W,0.0241
415639542,/electrical/voltage,voltage_V,26.0425
416237708,/electrical/current,current_A,-0.9555
416880875,/electrical/power,power_W,0.0243
418133542,/electrical/voltage,voltage_V,26.0450
418717083,/electrical/current,current_A,-0.9305
419324583,/electrical/power,power_W,0.0245
420620333,/electrical/voltage,voltage_V,26.0575
421210292,/electrical/current,current_A,-0.9253
421864667,/electrical/power,power_W,0.0245
424405917,/electrical/voltage,voltage_V,26.0488
425033750,/electrical/current,current_A,-0.9427
425677750,/electrical/power,power_W,0.0205
426306292,/electrical/voltage,voltage_V,26.0362
426925083,/electrical/current,current_A,-0.9280
427621333,/electrical/power,power_W,0.0245
428236792,/electrical/voltage,voltage_V,26.0550
428905542,/electrical/current,current_A,-0.9545
429526833,/electrical/power,power_W,0.0246
430605625,/electrical/voltage,voltage_V,26.0425
431150250,/electrical/current,current_A,-0.9340
431802625,/electrical/power,power_W,0.0247
433140417,/electrical/voltage,voltage_V,26.0613
433792000,/electrical/current,current_A,-0.9393
434371042,/electrical/power,power_W,0.0243
435613792,/electrical/voltage,voltage_V,26.0263
436218792,/electrical/current,current_A,-0.9433
436896000,/electrical/power,power_W,0.0248
438118750,/electrical/voltage,voltage_V,26.0725
438711250,/electrical/current,current_A,-0.9203
439309000,/electrical/power,power_W,0.0243
440620292,/electrical/voltage,voltage_V,26.0388
441233500,/electrical/current,current_A,-0.9443
441892542,/electrical/power,power_W,0.0246
443123000,/electrical/voltage,voltage_V,26.0550
443723292,/electrical/current,current_A,-0.9427
444361500,/electrical/power,power_W,0.0242
445631000,/electrical/voltage,voltage_V,26.0550
446232958,/electrical/current,current_A,-0.9515
446885250,/electrical/power,power_W,0.0245
448133333,/electrical/voltage,voltage_V,26.0450
448728292,/electrical/current,current_A,-0.9285
449358417,/electrical/power,power_W,0.0248
450631708,/electrical/voltage,voltage_V,26.0512
451266750,/electrical/current,current_A,-0.9375
451845708,/electrical/power,power_W,0.0244
453112667,/electrical/voltage,voltage_V,26.0637
453715292,/electrical/current,current_A,-0.9535
454307542,/electrical/power,power_W,0.0244
455598000,/electrical/voltage,voltage_V,26.0550
456164250,/electrical/current,current_A,-0.9305
456785833,/electrical/power,power_W,0.0246
458137083,/electrical/voltage,voltage_V,26.0425
458675083,/electrical/current,current_A,-0.9243
459199333,/electrical/power,power_W,0.0247
460594667,/electrical/voltage,voltage_V,26.0425
461179917,/electrical/current,current_A,-0.9340
461761792,/electrical/power,power_W,0.0243
463066125,/electrical/voltage,voltage_V,26.0488
463619000,/electrical/current,current_A,-0.9520
464138667,/electrical/power,power_W,0.0244
465594375,/electrical/voltage,voltage_V,26.0637
466150542,/electrical/current,current_A,-0.9350
466692083,/electrical/power,power_W,0.0248
468031542,/electrical/voltage,voltage_V,26.0613
468584958,/electrical/current,current_A,-0.9310
469106917,/electrical/power,power_W,0.0242
470594125,/electrical/voltage,voltage_V,26.0663
471122417,/electrical/current,current_A,-0.9350
471626250,/electrical/power,power_W,0.0246
473104833,/electrical/voltage,voltage_V,26.0300
473639250,/electrical/current,current_A,-0.9375
474167458,/electrical/power,power_W,0.0242
475574250,/electrical/voltage,voltage_V,26.0763
476084083,/electrical/current,current_A,-0.9330
476612083,/electrical/power,power_W,0.0245
478027750,/electrical/voltage,voltage_V,26.0575
478574917,/electrical/current,current_A,-0.9423
479091750,/electrical/power,power_W,0.0246
480577958,/electrical/voltage,voltage_V,26.0575
481072125,/electrical/current,current_A,-0.9473
481605792,/electrical/power,power_W,0.0241
483043542,/electrical/voltage,voltage_V,26.0450
483587250,/electrical/current,current_A,-0.9427
484118167,/electrical/power,power_W,0.0257
485574833,/electrical/voltage,voltage_V,26.0550
486115833,/electrical/current,current_A,-0.9360
486622500,/electrical/power,power_W,0.0244
488042375,/electrical/voltage,voltage_V,26.0637
488575000,/electrical/current,current_A,-0.9280
489118083,/electrical/power,power_W,0.0243
490584250,/electrical/voltage,voltage_V,26.0362
491170083,/electrical/current,current_A,-0.9505
491826417,/electrical/power,power_W,0.0247
493030125,/electrical/voltage,voltage_V,26.0613
493591708,/electrical/current,current_A,-0.9470
494109958,/electrical/power,power_W,0.0242
495577958,/electrical/voltage,voltage_V,26.0512
496091167,/electrical/current,current_A,-0.9273
496623375,/electrical/power,power_W,0.0247
498018708,/electrical/voltage,voltage_V,26.0213
498584792,/electrical/current,current_A,-0.9340
499093958,/electrical/power,power_W,0.0242
500569708,/electrical/voltage,voltage_V,26.0763
501091500,/electrical/current,current_A,-0.9545
501583458,/electrical/power,power_W,0.0243
503061583,/electrical/voltage,voltage_V,26.0325
503614917,/electrical/current,current_A,-0.9365
504140750,/electrical/power,power_W,0.0252
505570208,/electrical/voltage,voltage_V,26.0450
506068333,/electrical/current,current_A,-0.9473
506570417,/electrical/power,power_W,0.0245
508008333,/electrical/voltage,voltage_V,26.0450
508571167,/electrical/current,current_A,-0.9297
509086667,/electrical/power,power_W,0.0248
510569667,/electrical/voltage,voltage_V,26.0425
511078042,/electrical/current,current_A,-0.9443
511574000,/electrical/power,power_W,0.0245
513009000,/electrical/voltage,voltage_V,26.0425
513582042,/electrical/current,current_A,-0.9335
514184167,/electrical/power,power_W,0.0243
515575958,/electrical/voltage,voltage_V,26.0388
516098250,/electrical/current,current_A,-0.9310
516635125,/electrical/power,power_W,0.0248
518049750,/electrical/voltage,voltage_V,26.0550
518616375,/electrical/current,current_A,-0.9360
519181083,/electrical/power,power_W,0.0244
520595583,/electrical/voltage,voltage_V,26.0325
521185500,/electrical/current,current_A,-0.9463
521755583,/electrical/power,power_W,0.0242
523078458,/electrical/voltage,voltage_V,26.0663
523681167,/electrical/current,current_A,-0.9360
524248625,/electrical/power,power_W,0.0243
525619083,/electrical/voltage,voltage_V,26.0575
526112000,/electrical/current,current_A,-0.9340
526637083,/electrical/power,power_W,0.0247
528053792,/electrical/voltage,voltage_V,26.0663
528594000,/electrical/current,current_A,-0.9375
529088625,/electrical/power,power_W,0.0243
530573250,/electrical/voltage,voltage_V,26.0613
531091833,/electrical/current,current_A,-0.9525
531659125,/electrical/power,power_W,0.0243
533045042,/electrical/voltage,voltage_V,26.0613
533597625,/electrical/current,current_A,-0.9360
534094875,/electrical/power,power_W,0.0251
535575792,/electrical/voltage,voltage_V,26.0388
536095083,/electrical/current,current_A,-0.9238
