ROS2_Clock,Topic_Name,Data_Keys,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8
1776371417257585170,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.472172,-0.006501,9.752141,-0.003312,-0.003955,-0.015467,-0.002274,0.160618,-0.004346
1776371417259629302,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.391407,-0.053768,9.639824,0.026086,-0.011127,-0.042859,-0.002279,0.160640,-0.004409
1776371417263629306,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.246504,-0.136470,9.517812,0.016952,0.000878,-0.062277,-0.002299,0.160676,-0.004493
1776371417265417814,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.070720,-0.111966,9.347965,0.001456,-0.000242,-0.052589,-0.002338,0.160711,-0.004563
1776371417267984587,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.985178,0.040677,9.204539,0.001479,-0.006590,-0.043413,-0.002373,0.160740,-0.004622
1776371417269656226,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.980427,0.195370,9.044624,-0.003334,-0.006094,-0.042339,-0.002396,0.160776,-0.004675
1776371417273426335,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.968550,0.171622,8.958718,-0.019926,0.008066,-0.028429,-0.002424,0.160832,-0.004705
1776371417275723371,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.921041,-0.032832,8.989691,-0.017782,0.010462,-0.018226,-0.002446,0.160891,-0.004724
1776371417277935572,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.923441,-0.239870,9.097138,0.023354,0.009711,-0.059636,-0.002433,0.160954,-0.004812
1776371417279877909,/encoders,"encoder_left,encoder_right",0,15743
1776371417280961817,/motor_speed,speed_setting,11
1776371417281803861,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.982827,-0.023567,9.111520,-0.002820,-0.005364,-0.061703,-0.002444,0.161019,-0.004995
1776371417286249576,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.035088,0.188006,8.961271,-0.035429,0.016417,-0.006427,-0.002531,0.161140,-0.004989
1776371417286833659,/odom,"pos_x,pos_y,orient_z",0.0780,0.0031,0.1137
1776371417291439988,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.902062,-0.270719,9.156738,0.039907,0.010038,-0.083300,-0.002444,0.161244,-0.005162
1776371417295452409,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.928192,-0.249408,9.185426,0.000365,0.001008,-0.071953,-0.002462,0.161290,-0.005251
1776371417297428122,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.042214,-0.049981,9.188025,-0.035440,0.006592,-0.037562,-0.002516,0.161343,-0.005291
1776371417301380445,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.177541,0.058948,9.257507,-0.030102,0.028502,-0.003257,-0.002547,0.161424,-0.005287
1776371417303575974,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.241678,-0.041253,9.434255,0.001997,0.015665,-0.016102,-0.002541,0.161489,-0.005306
1776371417305397891,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.198920,-0.257624,9.589300,0.023402,-0.011975,-0.056827,-0.002537,0.161517,-0.005383
1776371417307705967,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.130032,-0.321595,9.655947,0.021231,-0.007551,-0.079971,-0.002569,0.161524,-0.005493
1776371417310154048,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.146660,-0.140813,9.579576,-0.004476,0.016160,-0.071486,-0.002635,0.161550,-0.005588
1776371417310769429,/encoders,"encoder_left,encoder_right",0,16480
1776371417311315847,/motor_speed,speed_setting,11
1776371417313412300,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.210797,0.082610,9.426968,-0.020990,0.010958,-0.018223,-0.002710,0.161580,-0.005614
1776371417315362957,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.236927,0.075366,9.357853,-0.020938,0.008027,0.028035,-0.002757,0.161628,-0.005579
1776371417317634264,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.217924,-0.172035,9.465259,0.000933,0.012933,-0.016087,-0.002790,0.161679,-0.005604
1776371417319574904,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.289187,-0.369828,9.644449,0.042531,0.026570,-0.101662,-0.002801,0.161724,-0.005745
1776371417323471929,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.643156,0.009476,9.723941,-0.019861,-0.016664,-0.014317,-0.002851,0.161739,-0.005892
1776371417327536384,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.795186,0.199231,9.752885,-0.072276,0.010646,0.031793,-0.002937,0.161796,-0.005839
1776371417331622536,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.605174,-0.261649,9.879024,0.076342,-0.020797,-0.074003,-0.002869,0.161854,-0.005949
1776371417335530505,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.541036,-0.351815,9.862195,0.044770,-0.022810,-0.099795,-0.002843,0.161867,-0.006082
1776371417337421192,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.548163,-0.125782,9.745224,-0.023114,-0.007958,-0.040174,-0.002889,0.161902,-0.006128
1776371417339354888,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.605174,0.180955,9.592565,-0.030518,-0.017178,0.023862,-0.002926,0.161926,-0.006093
1776371417339883161,/encoders,"encoder_left,encoder_right",0,17224
1776371417340401322,/motor_speed,speed_setting,11
1776371417341544240,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.617051,0.268952,9.556774,-0.001114,-0.019719,0.011502,-0.002919,0.161948,-0.006077
1776371417343870845,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.481700,0.091019,9.546960,0.022908,-0.024702,-0.040101,-0.002892,0.161962,-0.006130
1776371417347554968,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.317793,-0.129622,9.501297,0.028757,-0.019624,-0.063250,-0.002863,0.161981,-0.006212
1776371417349528729,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.218024,-0.141118,9.431859,0.010580,-0.018668,-0.056799,-0.002855,0.162002,-0.006283
1776371417351702241,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.232276,0.037293,9.305383,-0.003813,-0.029842,-0.033616,-0.002858,0.162010,-0.006322
1776371417353553246,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.248854,0.177631,9.155066,-0.001652,-0.018106,0.010956,-0.002845,0.162032,-0.006306
1776371417355544704,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.217973,0.099229,9.002333,-0.005391,-0.019758,0.012579,-0.002836,0.162052,-0.006287
1776371417359491811,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.106327,-0.119243,9.014060,-0.000116,-0.010939,-0.042314,-0.002833,0.162083,-0.006337
1776371417361444100,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.013684,-0.261646,9.037735,0.036208,-0.005538,-0.070848,-0.002795,0.162119,-0.006430
1776371417363499368,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.970975,-0.135364,8.999410,0.048578,-0.027113,-0.042782,-0.002737,0.162129,-0.006492
1776371417365540972,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.018485,0.145236,8.920692,-0.017172,-0.021925,-0.007307,-0.002750,0.162147,-0.006495
1776371417367656722,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.051741,0.290257,8.913563,-0.063747,0.010281,0.005976,-0.002811,0.162202,-0.006472
1776371417369468622,/encoders,"encoder_left,encoder_right",0,17983
1776371417370335914,/motor_speed,speed_setting,11
1776371417371364717,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.115878,0.123427,9.114193,-0.015131,0.029279,-0.002199,-0.002811,0.162281,-0.006469
1776371417373414160,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.232276,-0.188768,9.501100,0.053343,-0.005938,-0.047195,-0.002738,0.162314,-0.006535
1776371417375406803,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.526883,-0.363673,9.967145,0.039439,-0.016304,-0.068113,-0.002695,0.162337,-0.006625
1776371417377365043,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.899831,-0.269992,10.285367,-0.018297,-0.012284,-0.042851,-0.002722,0.162367,-0.006673
1776371417381490556,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-4.272779,-0.031156,10.479475,-0.032670,-0.028719,-0.010500,-0.002762,0.162377,-0.006679
1776371417383593474,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-4.510325,0.105903,10.606474,-0.002169,-0.035790,-0.004554,-0.002763,0.162379,-0.006683
1776371417385630853,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-4.536281,0.065377,10.668565,0.015488,-0.046150,-0.019005,-0.002744,0.162367,-0.006709
1776371417389524070,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-4.441262,-0.019905,10.654041,0.013324,-0.046677,-0.045349,-0.002734,0.162353,-0.006767
1776371417391369892,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-4.384251,0.030296,10.572760,0.011706,-0.045282,-0.056648,-0.002728,0.162342,-0.006838
1776371417395719028,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-4.429385,0.201444,10.463066,-0.002149,-0.057525,-0.032922,-0.002733,0.162315,-0.006877
1776371417397468526,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-4.536355,0.277147,10.382207,-0.022404,-0.070052,0.009081,-0.002753,0.162273,-0.006860
1776371417399480176,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-4.227545,-0.283192,10.231335,0.012366,-0.091921,-0.023611,-0.002757,0.162154,-0.006859
1776371417399992609,/encoders,"encoder_left,encoder_right",0,18741
1776371417400490130,/motor_speed,speed_setting,11
1776371417403561464,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.785709,-0.571722,9.893928,0.048169,-0.103776,-0.073563,-0.002715,0.162068,-0.006959
1776371417405416693,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.305866,-0.536475,9.298639,0.036919,-0.092472,-0.070931,-0.002692,0.161996,-0.007055
1776371417409396953,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.882958,-0.282522,8.522089,-0.010123,-0.070271,-0.011345,-0.002715,0.161953,-0.007067
1776371417411817769,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.051546,-0.122120,7.563217,-0.003228,-0.040210,-0.007203,-0.002796,0.161916,-0.007036
1776371417417640650,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-1.680999,-0.184881,7.347577,0.053955,-0.055895,-0.074347,-0.002734,0.161724,-0.007242
1776371417421523467,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-1.795021,0.040721,7.345396,-0.016651,-0.021683,-0.023430,-0.002772,0.161653,-0.007270
1776371417423504396,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.053947,0.165796,7.515398,-0.060527,0.009376,0.013518,-0.002852,0.161621,-0.007242
1776371417425371530,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.224980,0.048507,7.890439,-0.003820,-0.008562,0.000157,-0.002865,0.161564,-0.007243
1776371417429496147,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.400889,-0.187803,8.315655,0.065683,-0.026985,-0.048703,-0.002801,0.161487,-0.007318
1776371417430003012,/encoders,"encoder_left,encoder_right",0,19506
1776371417430492820,/motor_speed,speed_setting,11
1776371417431584472,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.574298,-0.217056,8.650110,0.046911,-0.015368,-0.081560,-0.002768,0.161424,-0.007429
1776371417433690110,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.788089,0.015282,8.829496,-0.016188,-0.000424,-0.049363,-0.002807,0.161379,-0.007488
1776371417437461019,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.208546,0.234890,9.247990,-0.015539,-0.020759,0.024408,-0.002867,0.161274,-0.007431
1776371417439376506,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.234552,-0.045984,9.503423,0.025601,-0.028281,-0.029857,-0.002838,0.161193,-0.007473
1776371417441559043,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.215548,-0.283866,9.591740,0.046383,-0.018119,-0.082609,-0.002797,0.161127,-0.007584
1776371417445637514,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.213173,-0.212469,9.567848,0.020715,-0.010575,-0.067050,-0.002786,0.161069,-0.007671
1776371417447560810,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.293938,-0.005770,9.448689,-0.023560,-0.029986,0.002424,-0.002815,0.160986,-0.007664
1776371417449567884,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.227450,0.037326,9.369775,-0.033136,-0.034217,0.044387,-0.002847,0.160900,-0.007602
1776371417453677332,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.063543,-0.183315,9.297870,0.014922,-0.024712,-0.005679,-0.002830,0.160823,-0.007612
1776371417455563475,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.757108,-0.424799,9.199362,0.063465,-0.002626,-0.080545,-0.002777,0.160776,-0.007726
1776371417457645368,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.605079,-0.395632,8.996175,0.044778,-0.019277,-0.085294,-0.002754,0.160710,-0.007843
1776371417459511190,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.638436,-0.088817,8.817223,-0.020947,-0.011292,-0.017043,-0.002798,0.160653,-0.007862
1776371417460057736,/encoders,"encoder_left,encoder_right",0,20244
1776371417460589497,/motor_speed,speed_setting,11
1776371417464060652,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.662190,0.168083,8.743226,-0.041752,-0.008907,0.038332,-0.002851,0.160598,-0.007808
1776371417465693858,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.731078,0.172565,8.800658,0.012723,0.012544,0.011861,-0.002837,0.160568,-0.007797
1776371417467502878,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.778588,0.027218,8.974995,0.055425,0.015019,-0.061288,-0.002784,0.160541,-0.007884
1776371417470525347,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.861729,-0.034986,9.137461,0.030355,-0.020829,-0.070774,-0.002764,0.160471,-0.007978
1776371417473472260,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.073070,0.083156,9.285863,-0.008657,-0.004564,-0.014923,-0.002778,0.160419,-0.007995
1776371417477405607,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.208472,0.125443,9.446035,0.000479,-0.017655,0.004501,-0.002789,0.160319,-0.007952
1776371417479538573,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.089698,-0.109658,9.414810,0.039466,-0.006210,-0.022452,-0.002735,0.160266,-0.007986
1776371417481688788,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.951922,-0.280433,9.307166,0.041010,0.014103,-0.041378,-0.002689,0.160239,-0.008045
1776371417485579381,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.880658,-0.218277,9.201987,0.015891,0.011753,-0.032220,-0.002676,0.160207,-0.008088
1776371417486533845,/odom,"pos_x,pos_y,orient_z",0.0998,0.0082,0.1460
1776371417487554871,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.875907,-0.027891,9.132713,0.003630,0.008951,0.001135,-0.002670,0.160171,-0.008087
1776371417489752448,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.847401,0.114999,9.061012,0.006349,-0.003696,0.020020,-0.002653,0.160121,-0.008063
1776371417490546010,/encoders,"encoder_left,encoder_right",0,20988
1776371417491225233,/motor_speed,speed_setting,11
1776371417492262387,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.816495,0.086573,9.037084,0.007368,0.011135,-0.001026,-0.002637,0.160088,-0.008065
1776371417495699813,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.768986,-0.089325,9.168245,0.035633,0.033780,-0.031261,-0.002569,0.160079,-0.008146
1776371417501454083,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.902012,0.031498,9.254425,0.027681,0.003385,-0.023573,-0.002532,0.160038,-0.008180
1776371417503368227,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.035038,0.199913,9.297643,-0.004889,-0.005153,0.008741,-0.002522,0.159987,-0.008166
1776371417505375301,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.106327,0.259111,9.242936,-0.012943,0.019521,0.026355,-0.002510,0.159970,-0.008127
1776371417507404041,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.120579,0.168630,9.226309,0.021219,0.036322,-0.001163,-0.002459,0.159976,-0.008129
1776371417509595409,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.134832,0.018658,9.309905,0.043125,0.034007,-0.024814,-0.002386,0.159979,-0.008165
1776371417511631669,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.153836,-0.009974,9.438792,0.021280,-0.001482,-0.017634,-0.002338,0.159938,-0.008187
1776371417513695577,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.215548,0.104007,9.491385,0.001527,-0.011869,-0.006279,-0.002309,0.159885,-0.008190
1776371417517382355,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.267808,0.241813,9.424666,0.001483,0.015520,0.005407,-0.002271,0.159872,-0.008179
1776371417519486041,/encoders,"encoder_left,encoder_right",0,21737
1776371417520294516,/motor_speed,speed_setting,11
1776371417521580158,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.208422,0.211117,9.395897,-0.004416,0.032052,0.021991,-0.002233,0.159885,-0.008143
1776371417523575297,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.196644,-0.119616,9.572551,0.038362,0.008940,-0.025224,-0.002114,0.159873,-0.008153
1776371417527925873,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.239403,-0.100752,9.617982,0.045329,-0.005917,-0.040204,-0.002030,0.159837,-0.008206
1776371417529495973,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.317793,0.065504,9.546547,-0.009728,-0.001748,-0.009028,-0.002002,0.159811,-0.008209
1776371417531703726,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.322544,0.139252,9.381917,-0.043921,0.005712,0.037183,-0.002004,0.159803,-0.008147
1776371417533444360,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.256031,0.025300,9.269664,-0.000625,0.007096,0.021036,-0.001953,0.159801,-0.008113
1776371417537528463,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.172915,-0.183774,9.312478,0.056511,0.023269,-0.027994,-0.001843,0.159819,-0.008152
1776371417539379084,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.151535,-0.257455,9.350623,0.045306,0.003803,-0.043483,-0.001751,0.159811,-0.008207
1776371417541529812,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.237052,-0.069812,9.362698,-0.000621,-0.014279,-0.017569,-0.001707,0.159785,-0.008221
1776371417543340176,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.391457,0.200839,9.329588,-0.021997,-0.005838,0.013577,-0.001685,0.159790,-0.008192
1776371417545501143,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.505454,0.321744,9.363231,-0.004911,0.013668,0.026917,-0.001645,0.159831,-0.008151
1776371417547763586,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.550588,0.233517,9.492209,0.016466,0.010884,0.007570,-0.001587,0.159876,-0.008140
1776371417549466971,/encoders,"encoder_left,encoder_right",0,22496
1776371417549995468,/motor_speed,speed_setting,11
1776371417553697191,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.486451,0.086241,9.618545,0.032007,-0.019321,-0.020773,-0.001520,0.159886,-0.008166
1776371417555445825,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.438941,0.095951,9.670903,0.020231,-0.021982,-0.037964,-0.001471,0.159892,-0.008212
